Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW19,OUT019,285.25211
FDU40,OUT049,3294.872758
FDK15,OUT045,1487.466987
DRF15,OUT035,2524.876744
FDQ25,OUT017,3396.593732
FDI48,OUT019,160.9804842
FDS49,OUT046,1267.803556
FDV22,OUT046,2619.870832
NCV42,OUT046,1678.00782
FDX26,OUT046,2689.18642
FDI33,OUT018,1161.472669
FDZ14,OUT049,1953.136607
FDG10,OUT013,826.1893175
FDM38,OUT018,772.4197229
FDG26,OUT027,5986.504977
FDH46,OUT035,1777.116403
FDN13,OUT018,1411.247098
FDU57,OUT035,2643.706616
NCI06,OUT046,2869.837667
FDM38,OUT045,930.8026823
NCG42,OUT010,277.9250582
FDL39,OUT045,2816.153907
FDT31,OUT019,483.5913355
FDV59,OUT013,3590.179237
FDB49,OUT035,1723.403958
FDD58,OUT049,1634.839141
DRN59,OUT046,832.559626
FDX48,OUT049,2545.953069
FDQ11,OUT049,4272.664083
FDY12,OUT049,885.2135659
FDQ11,OUT045,4010.856133
DRI11,OUT017,2060.641207
FDY32,OUT027,4492.539866
FDS51,OUT045,849.3407601
FDR19,OUT010,319.6826426
DRB13,OUT018,2773.252875
FDS21,OUT035,1016.12047
FDQ40,OUT045,2849.632436
NCE55,OUT013,2954.206303
FDX43,OUT027,4557.401659
FDS12,OUT049,2098.928555
DRK01,OUT027,2511.65595
FDN25,OUT017,1016.129681
FDB60,OUT046,3137.549604
FDQ13,OUT017,1493.853679
DRK13,OUT045,3207.988176
DRF25,OUT018,507.440589
NCD42,OUT019,139.4096892
FDW25,OUT045,1327.850851
NCV29,OUT027,4698.531283
NCK42,OUT035,3728.364757
DRJ13,OUT027,4425.65066
DRD15,OUT017,3723.024815
FDM27,OUT045,2559.45889
FDZ50,OUT018,2570.371873
FDC04,OUT046,3740.43979
FDF50,OUT049,3420.395185
FDP15,OUT045,4117.577711
FDK46,OUT035,4258.904516
FDZ56,OUT018,2360.323527
FDY60,OUT049,2404.631979
FDB10,OUT035,3929.437278
FDR57,OUT045,2685.821654
FDU58,OUT049,3276.572201
FDH02,OUT046,1572.602993
FDP48,OUT013,2924.363155
FDI46,OUT035,4107.296636
FDW56,OUT013,3411.923456
NCM19,OUT010,285.7165966
FDS50,OUT027,6047.046053
FDK24,OUT013,779.2194831
FDO36,OUT017,3004.521051
FDK45,OUT027,2955.462463
NCL05,OUT045,731.8579086
FDL32,OUT018,1611.683465
FDA28,OUT049,2026.799719
FDY36,OUT018,936.664862
FDP32,OUT018,1635.701326
FDL50,OUT046,2055.699051
DRC24,OUT049,2532.202245
NCS18,OUT017,1692.801717
FDD16,OUT017,1181.879078
NCV18,OUT013,1353.238357
FDX07,OUT046,3066.547248
NCZ05,OUT027,2727.134283
NCI31,OUT013,672.7833439
FDK14,OUT049,1388.434979
NCR06,OUT045,664.4268412
NCF54,OUT049,2975.747246
DRG23,OUT010,341.5228136
FDD53,OUT046,754.7308595
NCM31,OUT027,3625.479323
FDT16,OUT017,4679.906133
FDR40,OUT035,1391.291505
DRG25,OUT017,3074.782601
FDT10,OUT035,985.7279305
FDY32,OUT013,2752.453606
FDN50,OUT035,1657.822315
FDZ35,OUT019,320.5970254
NCP54,OUT045,1826.769114
NCD07,OUT035,1793.32861
FDS02,OUT018,2864.477458
DRN59,OUT018,730.5351985
DRB24,OUT013,2759.377906
FDP37,OUT027,3376.45764
DRB01,OUT018,2542.539752
FDR47,OUT046,3174.973729
NCM31,OUT010,340.706801
NCF06,OUT027,6589.982597
NCV17,OUT027,3413.370119
FDS10,OUT049,3030.621973
FDN52,OUT035,1429.313006
FDZ48,OUT013,1852.934757
FDJ48,OUT049,4153.903464
DRB13,OUT027,5337.391693
FDV59,OUT017,3825.279398
FDL32,OUT035,1855.352076
FDZ12,OUT035,2256.017004
NCR06,OUT027,1206.337736
FDP51,OUT017,1867.928447
FDY22,OUT013,2007.552822
FDZ38,OUT049,2924.233807
NCO54,OUT035,845.9141223
FDR23,OUT035,2913.896569
FDM38,OUT049,966.1949366
FDS25,OUT013,1531.653976
FDZ22,OUT013,1324.069459
FDZ20,OUT019,643.7146668
FDD45,OUT010,199.4516227
FDN03,OUT049,4300.081734
NCW30,OUT046,3827.406049
FDY24,OUT027,1575.22835
FDJ26,OUT019,607.5331815
FDM15,OUT049,2586.244991
NCW54,OUT027,1579.639356
FDA23,OUT045,1477.148003
FDA39,OUT019,132.5820757
FDZ12,OUT017,2252.118711
NCB42,OUT046,1937.459505
FDL16,OUT046,743.2424544
FDO24,OUT019,411.0953667
NCP42,OUT046,3100.06886
FDR19,OUT018,2164.579897
DRL01,OUT045,3707.857406
FDV37,OUT046,3503.516001
FDI41,OUT010,345.0949842
FDF58,OUT049,961.9584142
NCF43,OUT018,1896.01012
FDN02,OUT049,3459.622892
NCP41,OUT035,1862.641233
NCY17,OUT027,1396.639081
FDL58,OUT027,6508.936822
NCA30,OUT027,5070.693425
FDE46,OUT018,2074.399555
FDY38,OUT035,3859.138202
NCH29,OUT027,2488.373635
FDO20,OUT045,3929.700829
FDP44,OUT018,1379.294086
FDM02,OUT027,2217.978198
FDJ14,OUT027,1975.103741
FDH04,OUT010,247.5004204
DRK23,OUT046,4040.626033
NCW05,OUT046,1525.996046
FDF12,OUT049,2526.010482
FDL51,OUT019,564.6915623
FDN03,OUT018,3528.429021
DRJ37,OUT049,2541.787069
FDM12,OUT019,527.4903712
FDA16,OUT045,3434.80134
NCB07,OUT017,3256.741268
NCI17,OUT019,226.1604539
FDR51,OUT046,2429.351517
FDJ55,OUT045,3623.358094
NCZ17,OUT013,713.3844264
FDU25,OUT013,943.4745368
NCG18,OUT045,1509.909304
DRM11,OUT017,4391.191566
FDH16,OUT035,1504.76894
FDZ04,OUT018,823.4714442
NCX53,OUT035,2536.937746
FDX38,OUT027,1310.969858
FDX09,OUT046,2770.015708
NCW05,OUT018,1468.129497
NCS41,OUT017,3226.932486
FDI26,OUT046,2751.802244
NCZ41,OUT027,3323.449073
NCK06,OUT046,1826.024203
FDX23,OUT027,2504.013873
NCA42,OUT046,2520.184012
FDC20,OUT049,836.4889691
DRC49,OUT018,1918.26002
FDX01,OUT013,1813.802526
FDC08,OUT045,3667.578943
FDC02,OUT017,4279.816833
FDK10,OUT045,3041.958221
DRC24,OUT013,2742.143176
FDW16,OUT019,267.0184854
NCU06,OUT018,3378.774768
DRA59,OUT045,2921.278268
FDR24,OUT019,243.9439384
DRL35,OUT018,648.4298048
FDA49,OUT013,1298.626408
NCC55,OUT046,635.0370368
DRD24,OUT019,347.3925443
NCE55,OUT049,3069.580589
FDT33,OUT045,2840.884639
NCT53,OUT013,2728.734951
FDS26,OUT046,3779.984805
FDL22,OUT018,1213.3097
FDP44,OUT017,1612.276765
FDC52,OUT018,2053.036133
FDI53,OUT010,363.9738053
FDZ23,OUT046,3089.811766
NCT18,OUT013,3163.193848
FDR13,OUT046,1936.155626
FDB09,OUT010,259.9100061
FDZ60,OUT013,1727.105361
FDB11,OUT046,3873.61409
FDC10,OUT018,1613.028613
FDW56,OUT035,3195.947061
FDK14,OUT027,2144.259152
DRE27,OUT027,2619.152604
FDA38,OUT017,3999.94459
FDT11,OUT045,3159.458819
FDP15,OUT035,4206.764903
FDV27,OUT035,1391.331316
FDS36,OUT027,2889.857835
FDY40,OUT027,1386.217123
NCF19,OUT049,799.5337842
FDF53,OUT045,2876.145171
FDS14,OUT027,4394.055069
FDE56,OUT046,885.0224133
FDZ19,OUT035,2863.236715
FDZ46,OUT013,1814.181335
FDR16,OUT046,3861.010019
FDG29,OUT018,671.0002889
NCE30,OUT017,3427.311568
FDZ40,OUT046,903.0863622
FDG58,OUT018,2119.542289
DRH03,OUT013,1544.435144
FDZ47,OUT045,1581.868151
FDV04,OUT018,2120.456745
FDZ10,OUT018,1791.417137
FDG46,OUT017,2027.143466
NCF07,OUT045,1449.413752
FDY44,OUT035,3514.917483
FDB21,OUT013,4125.55044
FDS20,OUT035,3032.951366
FDS49,OUT049,1332.951576
FDX55,OUT027,5862.409535
NCQ02,OUT018,2656.951815
FDR25,OUT013,4311.843082
DRG39,OUT045,791.6182698
FDB46,OUT046,3639.190601
NCC30,OUT018,2514.260811
FDE58,OUT035,1991.293389
FDC05,OUT019,545.4604922
FDY15,OUT046,2137.892051
FDG14,OUT046,2513.621474
FDL08,OUT049,4204.328211
FDQ47,OUT013,600.4235872
FDN12,OUT035,1834.382531
FDW10,OUT013,2999.511299
FDD02,OUT035,2046.275028
FDX35,OUT010,670.6766912
FDT35,OUT046,3024.165275
DRN47,OUT019,455.2190711
FDB11,OUT010,602.9082146
FDN20,OUT045,2728.164154
FDB59,OUT035,3523.70902
FDJ58,OUT045,2663.135157
FDU60,OUT046,2762.700164
FDS03,OUT049,1013.373309
FDU40,OUT019,468.4246966
DRH15,OUT049,749.2778369
FDD04,OUT027,4020.820375
FDQ01,OUT046,4107.793519
FDF28,OUT035,2193.791719
FDD22,OUT010,232.581335
FDY19,OUT046,1721.663916
FDN33,OUT035,1536.248858
FDV36,OUT035,2093.955416
FDW01,OUT010,355.8044159
FDJ28,OUT049,3324.923583
FDB17,OUT035,3129.612682
FDM40,OUT049,2392.953501
FDV46,OUT045,2198.140569
FDQ44,OUT049,1871.463237
NCD42,OUT046,737.2086698
DRH37,OUT046,2499.89331
FDR10,OUT018,2281.385766
NCD06,OUT027,1349.408343
FDI53,OUT046,2777.801273
FDG16,OUT035,3522.052338
DRB25,OUT046,1494.73904
FDY09,OUT046,2868.167032
FDX48,OUT045,2399.168932
FDC03,OUT010,529.6895274
FDT47,OUT035,1846.934823
FDW44,OUT027,4737.36884
FDT24,OUT017,1194.509734
FDT12,OUT019,734.497543
NCS38,OUT035,1748.731135
FDO39,OUT035,3103.170192
FDA13,OUT046,760.8429524
FDO48,OUT035,3937.780987
DRJ01,OUT017,2355.660363
FDD53,OUT018,628.8684163
NCT05,OUT049,4277.879713
FDQ51,OUT045,662.8890563
FDU60,OUT013,2519.867118
FDC59,OUT046,1214.76562
FDP36,OUT035,861.3986473
NCM19,OUT017,2005.421778
FDL16,OUT035,825.446051
FDE50,OUT018,2708.977738
NCR18,OUT013,774.3712255
NCD30,OUT035,1534.831504
FDH31,OUT013,1455.295878
FDD56,OUT019,434.5520668
FDC47,OUT049,3801.187234
FDZ21,OUT045,1410.304267
FDM01,OUT049,1673.770477
FDF24,OUT013,1150.289105
FDW23,OUT017,667.2428835
FDY52,OUT018,827.5731968
DRH37,OUT027,4566.021145
DRO47,OUT027,2996.911934
FDR25,OUT049,4300.036429
FDQ24,OUT027,6332.558209
DRJ51,OUT018,3466.015485
NCU06,OUT035,3899.47469
NCV18,OUT018,1090.113956
NCC06,OUT027,3442.881033
FDZ01,OUT018,1448.139459
FDT14,OUT017,1758.647869
FDD11,OUT019,658.5782687
FDN09,OUT017,4137.077403
NCO18,OUT010,433.8272994
FDZ50,OUT045,2852.460498
FDS44,OUT013,3761.375955
FDI36,OUT045,3119.711552
FDA26,OUT010,609.9329999
NCY53,OUT049,1776.084785
FDF32,OUT049,3446.999311
FDF59,OUT010,310.3855642
FDB20,OUT046,1114.674907
DRH11,OUT035,991.7045221
FDT03,OUT049,3212.18219
NCH06,OUT035,3998.743498
FDR55,OUT049,3201.720069
FDI10,OUT035,3068.180533
FDZ12,OUT045,2125.811746
FDM12,OUT049,3218.072705
DRB25,OUT045,1630.89391
NCS41,OUT013,2998.455603
NCT53,OUT049,2829.110748
NCD55,OUT013,728.975086
FDY08,OUT049,2397.776972
NCP55,OUT049,921.3887679
FDA33,OUT013,2526.77902
FDQ33,OUT013,2433.930812
FDE45,OUT027,4944.656971
FDT26,OUT013,1796.638736
NCV53,OUT049,4056.403047
FDK60,OUT027,2599.852581
NCJ29,OUT046,1398.403409
FDI15,OUT045,4109.143385
FDX21,OUT013,1780.650852
FDV49,OUT019,689.878712
DRO59,OUT046,1289.038206
FDZ14,OUT045,1949.772141
FDP32,OUT027,3431.976071
FDC33,OUT017,3520.746594
FDT14,OUT010,280.9427639
NCN54,OUT027,2012.003203
FDR57,OUT027,4200.459577
DRK12,OUT046,555.2361619
FDX52,OUT049,3393.858447
FDX08,OUT010,436.5240588
FDP10,OUT010,233.4313737
NCP50,OUT045,1252.88951
NCL06,OUT013,4545.323763
FDP25,OUT013,3728.560669
FDE53,OUT013,1674.428736
FDL27,OUT017,1004.415433
FDC35,OUT049,3458.487774
DRJ47,OUT010,422.1821427
FDD16,OUT018,1011.636581
NCN42,OUT049,2448.17801
FDC38,OUT027,3490.684611
NCO07,OUT045,3330.413614
FDQ20,OUT049,682.9160699
FDI32,OUT046,1468.518692
FDN20,OUT010,399.1952066
DRJ51,OUT027,6191.433355
FDU08,OUT045,1392.469191
DRN37,OUT019,370.5186881
FDD05,OUT010,281.9697487
FDW15,OUT046,2331.872759
FDI52,OUT046,1822.707941
DRM11,OUT049,4379.154192
NCO06,OUT045,590.2657076
FDU38,OUT049,3315.389107
FDU59,OUT018,2154.203129
FDJ10,OUT046,2489.834482
FDM13,OUT049,2277.621415
NCJ30,OUT019,378.9225305
FDM45,OUT018,1645.181101
FDP36,OUT045,769.1619825
NCD30,OUT010,202.1126103
FDN48,OUT017,1449.804812
FDY32,OUT049,2783.026384
FDU47,OUT046,2468.564965
FDF17,OUT019,477.4104982
FDP34,OUT017,2438.224925
FDA47,OUT049,2781.658083
DRD27,OUT027,2617.536858
FDW38,OUT045,901.6350283
FDZ15,OUT019,293.2055501
FDZ03,OUT027,5274.727154
NCN19,OUT049,3254.598961
FDG02,OUT035,3402.226924
FDS31,OUT035,3256.534622
FDW43,OUT019,694.4626034
FDZ47,OUT010,207.6546192
FDO57,OUT017,2805.27083
NCL07,OUT013,701.6402539
NCV42,OUT013,1824.27189
FDP40,OUT017,2085.815099
FDP48,OUT019,535.3309343
FDH21,OUT017,2962.137287
NCP02,OUT049,938.4876649
FDK24,OUT049,761.5562692
FDC41,OUT045,1197.144225
FDF08,OUT017,1316.169109
FDO49,OUT017,972.0200008
FDS56,OUT027,6706.150706
FDX46,OUT018,792.6597033
FDQ07,OUT013,3575.240144
FDC32,OUT010,196.7320527
FDT21,OUT019,636.8280492
FDG58,OUT045,2444.4353
FDW14,OUT049,1266.011885
DRA12,OUT027,3873.143577
FDV27,OUT013,1275.955687
DRD25,OUT013,1855.508799
DRF48,OUT027,5187.380995
FDX24,OUT017,1516.196791
DRJ51,OUT046,3429.955244
FDE45,OUT045,2809.598898
FDE14,OUT046,1695.506447
FDG53,OUT045,2135.935189
FDT08,OUT046,2318.617497
DRC27,OUT027,6563.057922
FDG20,OUT035,3024.368661
FDC21,OUT046,1683.230521
FDV31,OUT018,2540.647757
FDB58,OUT045,2309.183419
FDV23,OUT046,1974.815541
FDA25,OUT019,301.3538539
FDC15,OUT046,2042.183135
FDU47,OUT049,2366.582656
FDE23,OUT013,675.3353284
FDS08,OUT013,3127.356874
FDW03,OUT027,2748.387318
FDJ60,OUT018,2228.798752
FDM34,OUT017,2099.621648
FDW33,OUT013,1672.428383
FDZ40,OUT013,889.4090974
FDE33,OUT018,1021.034966
NCC06,OUT010,279.7852546
FDU11,OUT046,1949.90839
FDL44,OUT017,2763.345211
NCZ29,OUT017,2136.90105
FDG28,OUT010,771.4099595
FDL12,OUT018,855.5404604
FDD52,OUT017,1626.742394
FDO15,OUT013,991.3908811
NCN29,OUT027,1370.430069
FDW36,OUT013,1734.158335
FDB21,OUT046,3389.675976
FDZ28,OUT013,1779.080208
FDY10,OUT035,1882.838473
DRG39,OUT017,731.5417846
FDN28,OUT013,1501.47785
FDV15,OUT035,1677.300907
DRI13,OUT035,3754.575688
FDH20,OUT046,1476.051318
FDY51,OUT013,3914.390481
FDE16,OUT013,3608.228902
FDX40,OUT018,639.5935371
FDC48,OUT018,1026.409177
FDS14,OUT046,2348.029445
FDX56,OUT017,3585.46106
FDI10,OUT046,3117.075504
FDI14,OUT013,2156.965921
DRM48,OUT013,696.3510001
NCH07,OUT027,4347.914578
FDY26,OUT013,3556.248717
FDD02,OUT027,3105.532855
FDM12,OUT046,3107.429826
DRF01,OUT010,285.1362413
FDV36,OUT046,1962.489072
DRI59,OUT013,3796.539692
FDV03,OUT018,2337.983575
FDO39,OUT017,3405.323
NCB07,OUT018,2968.39739
FDH38,OUT027,3002.667988
FDZ13,OUT035,939.0341156
NCZ30,OUT046,1909.661088
NCA06,OUT035,641.7485687
FDB04,OUT049,1265.592402
FDN50,OUT013,1280.010604
NCG06,OUT049,4297.096309
NCY17,OUT018,720.4278167
FDC23,OUT046,3211.598175
FDK33,OUT049,3642.872328
FDR03,OUT049,3622.839908
FDZ07,OUT045,958.1568977
FDO38,OUT013,1189.54171
FDS59,OUT046,1909.59129
DRM11,OUT019,628.7243295
FDX52,OUT027,5114.965297
DRJ35,OUT018,830.1595502
NCP53,OUT046,3957.400592
FDW15,OUT019,380.3211264
DRI47,OUT045,2294.029542
DRZ11,OUT035,1935.170716
FDS02,OUT013,3175.705457
DRD49,OUT018,3338.663996
FDW38,OUT049,935.7168808
FDR21,OUT019,411.0608155
FDE40,OUT013,891.3410915
FDI02,OUT045,1702.656216
FDQ04,OUT045,694.4759894
FDY14,OUT017,4199.550783
NCT54,OUT046,1356.71174
DRD25,OUT017,1599.632754
DRE01,OUT045,3699.839814
FDJ12,OUT010,589.6455929
NCZ05,OUT049,1721.484326
DRB25,OUT019,258.9311286
NCC31,OUT045,2446.178199
FDM16,OUT045,1180.448396
DRG11,OUT049,1793.285456
FDV24,OUT027,4027.952605
FDV43,OUT046,671.7145155
FDG05,OUT018,2120.259877
FDV23,OUT010,317.7875922
FDI58,OUT018,1216.973744
FDQ11,OUT017,4639.385879
FDC05,OUT027,5164.352601
FDF40,OUT013,4354.465044
FDU02,OUT018,3403.736526
FDT32,OUT013,2951.484389
NCF06,OUT017,4489.602563
FDT46,OUT013,870.688515
FDR58,OUT010,201.2565121
FDY04,OUT046,2792.022175
FDT58,OUT045,2504.409323
FDE46,OUT049,2538.756819
DRH11,OUT017,986.672783
DRI51,OUT046,2589.796506
FDC35,OUT017,3500.733241
FDP45,OUT035,4441.641581
FDC45,OUT017,2926.974307
FDU01,OUT045,3047.181063
FDJ53,OUT010,264.4177209
FDJ46,OUT017,2969.293638
FDX07,OUT013,2997.53294
NCI30,OUT049,4130.872554
FDE47,OUT027,3177.38336
FDV48,OUT045,1185.266826
FDN16,OUT019,289.0289233
FDM52,OUT013,2428.723392
FDA32,OUT027,5836.566463
FDH05,OUT017,4031.443541
FDW25,OUT010,216.4694856
FDQ09,OUT046,1765.602556
NCM17,OUT010,124.58304
DRM59,OUT046,2402.293863
FDV47,OUT027,2185.620157
DRE15,OUT035,1040.427557
FDS25,OUT010,261.5077991
NCZ05,OUT018,1385.035775
NCV05,OUT019,377.8188555
DRM37,OUT046,2913.170219
FDV58,OUT027,5117.893006
FDN22,OUT027,6370.04781
NCO06,OUT049,629.7844755
FDT56,OUT019,163.190484
FDM02,OUT013,1190.091019
FDA09,OUT046,2804.08108
NCC06,OUT035,2072.649202
NCL54,OUT049,3062.390295
NCB55,OUT017,924.8022597
FDB12,OUT017,1697.278037
NCA54,OUT049,3098.860953
NCS38,OUT049,1889.77075
FDC02,OUT049,4190.442467
FDK44,OUT019,371.2186819
FDE16,OUT035,3626.652806
NCS05,OUT035,2340.592548
FDZ59,OUT045,2703.849959
FDI20,OUT017,3620.856654
FDQ14,OUT046,2237.892935
FDF53,OUT017,3131.789127
FDW25,OUT017,1521.608155
NCQ43,OUT010,258.8172311
FDX52,OUT013,3065.518978
FDE28,OUT045,3438.690376
FDN15,OUT017,2223.848128
FDO28,OUT017,1961.916559
FDQ33,OUT045,2451.265765
FDM22,OUT010,134.0234259
FDJ03,OUT017,704.4617553
FDI16,OUT045,920.9579709
FDI09,OUT027,5227.967108
FDX55,OUT013,3850.2843
FDS23,OUT027,3358.60442
DRC12,OUT045,3156.126567
FDH41,OUT049,3742.094405
FDN01,OUT013,2876.131928
FDV55,OUT045,2366.92891
NCJ19,OUT013,880.3585671
NCY29,OUT010,139.4289216
FDP03,OUT018,1633.261258
FDZ52,OUT045,1786.019365
FDH31,OUT010,224.5952005
FDQ19,OUT018,3433.140513
FDS15,OUT035,1674.013838
FDN32,OUT017,3143.518909
FDH32,OUT049,1519.071892
FDF33,OUT017,2091.641964
FDJ22,OUT046,3020.680769
FDG56,OUT010,135.6170455
FDC05,OUT046,3266.157104
FDK09,OUT013,3809.306796
NCV29,OUT045,2774.259871
NCC43,OUT019,567.246684
NCA42,OUT049,2732.273225
FDC10,OUT046,2055.92454
FDC16,OUT013,1247.947123
NCL17,OUT013,2275.286987
FDA51,OUT035,1874.213453
FDW01,OUT017,2639.295634
NCF30,OUT045,2022.555183
FDN49,OUT013,643.5534496
FDY20,OUT045,1271.967244
FDC15,OUT045,2343.622332
FDY24,OUT046,993.725046
NCG43,OUT017,1459.019013
FDA48,OUT013,3719.072111
NCF55,OUT017,670.4177362
FDL38,OUT049,1406.819929
NCQ29,OUT018,3337.52784
FDC34,OUT017,2570.883531
FDP36,OUT027,1397.48458
FDN50,OUT010,239.9071393
FDO23,OUT049,1528.77657
FDT56,OUT013,826.352234
FDT13,OUT027,4823.688997
FDZ03,OUT013,3107.395916
FDQ03,OUT010,576.3316125
FDU44,OUT045,2554.642394
FDD03,OUT049,3997.250139
NCH30,OUT013,1849.513854
FDS60,OUT010,426.4474053
FDG08,OUT046,2525.795708
FDX38,OUT017,710.7534881
FDD22,OUT017,1747.252658
FDW51,OUT013,3487.311639
FDL09,OUT017,2784.155528
FDZ60,OUT045,1665.762709
NCH07,OUT046,2404.869196
NCQ41,OUT049,3379.496666
FDW04,OUT049,2122.687744
FDI08,OUT027,6469.516639
FDR19,OUT019,338.0950582
FDV13,OUT046,1516.045038
FDB52,OUT017,4276.927643
FDZ48,OUT027,2965.799391
NCO14,OUT049,759.7861062
FDZ50,OUT013,3056.836563
FDN27,OUT019,281.9630402
FDQ60,OUT013,1808.429466
FDR49,OUT017,829.7239421
DRJ35,OUT027,1669.240695
DRI49,OUT017,1166.7661
FDB47,OUT017,3547.496235
FDP37,OUT010,279.5343966
FDR26,OUT049,3013.845938
FDY31,OUT019,350.9590077
FDC11,OUT045,1517.360945
DRP47,OUT035,4295.583984
NCY54,OUT018,2431.317141
FDR27,OUT046,1980.581276
FDQ21,OUT019,307.0761233
NCQ29,OUT035,4147.104028
FDJ02,OUT046,2514.29531
FDE21,OUT018,1466.857394
FDM39,OUT046,2681.791403
FDZ01,OUT017,2007.518342
NCB19,OUT018,1090.041065
FDU03,OUT046,2786.018693
FDP27,OUT049,3266.339479
DRF01,OUT045,2172.51611
FDM03,OUT049,1690.694726
FDV01,OUT046,2719.052096
FDS16,OUT046,2443.420338
FDO45,OUT035,1496.789884
NCX06,OUT035,3168.193785
FDP13,OUT046,836.6637106
NCR38,OUT018,3634.541794
FDA01,OUT013,797.571543
FDT26,OUT017,1754.033191
FDD44,OUT027,6621.322091
FDB26,OUT013,757.2357089
FDP45,OUT019,792.1593111
NCP55,OUT046,1062.650406
FDT23,OUT017,1500.538825
FDO51,OUT045,711.1234744
FDA44,OUT046,807.5353406
NCJ31,OUT018,3282.086208
FDX37,OUT045,1542.818055
NCD18,OUT049,3941.54535
FDN40,OUT027,4118.24459
FDL33,OUT017,3207.456556
DRF48,OUT035,3103.097015
FDW08,OUT035,1710.383879
FDX39,OUT018,2962.746828
FDB38,OUT049,2781.286541
FDY46,OUT018,2668.229635
NCB06,OUT049,2641.940716
FDA34,OUT035,3118.613032
FDA35,OUT045,1843.624414
FDQ07,OUT035,3721.235761
FDU32,OUT045,1823.418201
FDU26,OUT013,1822.316891
FDU13,OUT010,323.3645439
FDO09,OUT035,4330.570463
FDW03,OUT019,260.7951705
FDB38,OUT013,2409.887681
FDL26,OUT010,354.7257866
NCN43,OUT045,1961.225591
FDH08,OUT045,3587.270541
NCC31,OUT019,391.9648445
FDH14,OUT035,2535.747684
FDL40,OUT017,1660.280445
FDD20,OUT035,1995.840526
NCV53,OUT035,4113.85828
FDD16,OUT045,1163.070979
FDP24,OUT035,2109.937935
FDQ25,OUT045,2880.745498
FDM38,OUT035,1032.655947
NCT18,OUT010,410.1813421
FDM34,OUT049,2161.881005
DRH37,OUT010,366.6967101
NCE07,OUT013,2477.825129
FDG12,OUT013,1813.967985
FDB59,OUT010,510.3372438
FDS10,OUT018,2501.259757
FDN21,OUT010,402.4226555
FDM02,OUT045,1390.098408
FDO44,OUT049,1785.486614
NCN17,OUT017,1706.735069
FDH16,OUT018,1206.903206
FDL44,OUT046,2564.193531
FDY47,OUT017,2469.691579
DRI39,OUT046,722.6733926
NCX54,OUT018,1341.346031
FDE59,OUT046,813.3311911
FDO46,OUT045,3101.777381
DRE13,OUT046,1275.278448
FDW14,OUT013,1278.958972
FDF35,OUT046,1694.890868
FDO50,OUT019,225.6907503
DRF49,OUT017,1664.104527
FDT60,OUT049,2075.031281
FDP38,OUT045,843.5781252
FDA31,OUT027,4743.371297
FDY52,OUT010,152.0103968
FDD03,OUT027,6247.307059
FDN52,OUT018,1134.466376
FDU20,OUT010,261.7876066
FDD22,OUT035,1727.378112
NCB55,OUT019,160.608039
FDN27,OUT045,1879.802257
FDD16,OUT013,1191.399065
FDW48,OUT046,1194.839918
DRN35,OUT045,669.0959895
FDX25,OUT049,3037.368181
DRD49,OUT049,3973.133137
FDE21,OUT019,280.0190539
FDN44,OUT035,2714.994915
DRC01,OUT049,802.1725619
NCK30,OUT046,3897.063392
FDU39,OUT013,948.1699258
FDB49,OUT013,1438.361634
FDS12,OUT045,1923.633314
FDR57,OUT018,2237.983929
FDX22,OUT027,5517.157709
FDC60,OUT013,1299.821578
NCE42,OUT049,3961.083605
NCK42,OUT049,3823.305102
DRE01,OUT017,3732.34843
FDE57,OUT018,1904.968633
DRK59,OUT019,623.8498429
FDB10,OUT027,6008.275932
FDQ25,OUT046,3005.171336
FDY26,OUT017,3646.381243
FDG28,OUT049,4164.682396
FDM14,OUT049,1746.095201
NCH29,OUT049,1637.637413
FDD48,OUT049,1864.198721
FDC17,OUT045,3278.337431
DRH49,OUT027,2127.796689
FDN44,OUT018,2214.056156
FDC29,OUT045,1840.423972
DRK01,OUT019,228.7264646
FDD48,OUT017,1866.058725
FDB59,OUT013,3547.856449
FDY45,OUT010,669.0593614
FDX60,OUT035,1247.510317
FDT09,OUT010,318.840294
DRB24,OUT018,2088.53019
FDL13,OUT035,4099.352955
FDN16,OUT035,1759.796618
FDK57,OUT013,1960.64188
FDO22,OUT027,2059.522329
FDC57,OUT010,466.4224026
FDZ13,OUT027,1406.909158
FDW27,OUT013,2397.731093
FDX10,OUT049,687.437235
FDY08,OUT018,2069.025509
FDA49,OUT017,1462.358447
FDC32,OUT018,1279.047463
FDO04,OUT035,883.8144657
NCZ54,OUT013,2712.559785
FDY40,OUT045,774.5584056
FDW36,OUT045,1584.095103
FDE11,OUT017,3350.705848
DRE37,OUT045,3121.905745
NCK19,OUT017,3330.398305
FDT19,OUT035,2927.694898
FDE56,OUT045,930.2551331
FDZ57,OUT010,309.1635804
FDB35,OUT035,1754.980849
FDF09,OUT010,102.087245
FDO34,OUT046,2719.152879
FDA55,OUT046,3705.198314
NCM18,OUT035,974.4740802
FDJ20,OUT019,301.0969574
DRQ35,OUT019,306.1127997
FDG02,OUT013,3212.727411
NCU29,OUT018,1987.654075
FDL27,OUT027,1661.624462
NCA54,OUT035,3089.814056
FDJ32,OUT035,937.5119025
FDB21,OUT019,499.3711565
FDR46,OUT035,2582.933544
FDZ32,OUT046,1858.234202
DRF36,OUT017,3175.994253
NCU54,OUT017,3374.569199
NCI31,OUT017,748.2965313
DRA59,OUT035,3078.987288
